10673,-381.9648
24275,-381.9158
23762,-381.8928
41643,-381.4052
73390,-380.8271
107893,-380.3575
63482,-380.0442
28717,-379.8056
9194,-378.9786
562,-378.6309
8614,-378.45
739,-378.3382
39979,-378.1632
8237,-378.0781
846,-377.9746
3848,-377.8911
36492,-377.8096
24408,-377.1052
34687,-376.8308
20870,-376.5828
43950,-376.2453
26308,-376.1786
17723,-376.0832
4974,-375.9372
16527,-375.905
2400,-375.7691
28421,-375.4823
4975,-375.4492
35216,-375.2163
264,-375.1522
54501,-374.9883
124416,-374.8812
36664,-374.4212
43106,-373.8779
30696,-373.6383
89514,-373.619
189,-372.9964
904,-372.7359
13566,-372.6849
23034,-372.3104
2054,-372.2642
664,-371.7368
31011,-371.6651
21464,-371.5978
44249,-371.327
36494,-370.8261
45177,-370.7686
506,-370.7408
585,-370.3107
8993,-370.2244
24292,-369.937
3607,-369.6976
38757,-369.5096
24697,-369.3064
10712,-369.049
2408,-368.5823
43681,-368.4708
9437,-367.8067
3479,-367.6903
20809,-367.4434
14968,-367.4074
23751,-367.0055
125973,-366.8569
29535,-366.7981
1128,-366.2458
97,-366.2401
10716,-365.798
121197,-365.4041
11014,-365.3812
20951,-365.0981
24695,-364.5992
31443,-364.5376
5493,-364.5176
43654,-364.1053
4259,-363.71
944,-363.612
121202,-363.5091
10533,-363.1911
516,-362.9907
6063,-362.8234
22901,-362.5962
1006,-362.5225
1006,-362.5225
5071,-362.3032
30582,-361.952
25293,-361.8207
23281,-361.749
22660,-361.5865
22762,-361.4679
156785,-361.4404
26980,-361.3954
21126,-361.3768
48749,-360.9612
29991,-360.1177
311,-359.5921
46561,-359.5388
26428,-359.3501
14091,-359.2308
2404,-359.0268
41950,-359.019
53501,-358.7447
2136,-358.6891
5750,-357.6271
31391,-357.2987
10213,-357.1505
38513,-356.9875
5447,-356.6585
371,-356.6553
36575,-356.6484
30199,-356.5248
10674,-356.2528
47486,-356.2068
29918,-355.951
32906,-355.766
2475,-355.3128
30411,-355.2504
10707,-354.7075
36330,-354.3311
31913,-354.2524
16228,-353.6695
5312,-352.6817
1502,-352.6563
23566,-352.3195
176,-352.3128
2889,-352.0054
23094,-351.6164
22686,-351.6088
5334,-351.542
34127,-351.3463
23229,-350.0369
26982,-349.6141
48751,-349.098
28869,-349.0605
373,-348.9447
47142,-348.8565
36512,-348.8071
22513,-348.6688
28344,-348.6168
5154,-348.4595
2301,-348.4104
47409,-348.246
38519,-348.0676
786,-347.9973
20077,-347.3861
35793,-346.7454
27588,-346.5351
13179,-346.0736
5957,-345.7291
43652,-345.7057
45207,-345.5033
74304,-345.3913
16211,-345.3404
479,-345.3237
31531,-345.0752
31320,-344.854
46833,-344.83
32546,-344.6947
128032,-344.6252
4702,-344.5192
372,-344.3233
45205,-344.3226
5918,-344.2084
4821,-344.0311
17631,-343.9515
11299,-343.5051
45859,-343.3812
4864,-343.0786
63561,-343.0477
688,-342.9876
938,-342.8429
8690,-342.8329
10563,-342.6344
21012,-342.1365
34463,-341.956
7987,-341.7041
24544,-340.7003
125478,-340.4204
27798,-340.3641
21474,-340.1871
345,-340.1697
23566,-340.1557
44412,-340.0552
25369,-340.0328
40449,-339.7907
23020,-339.4958
29050,-339.4613
16277,-339.4348
23034,-339.4095
2019,-339.2101
5908,-339.181
29030,-338.8417
46620,-338.1175
44248,-338.1046
32089,-338.0626
31223,-337.7547
42548,-337.7483
38345,-337.7409
48441,-337.6696
358,-337.4522
48750,-337.3683
63469,-337.3076
45559,-337.2464
27327,-337.188
24409,-337.1712
42693,-336.9853
27933,-336.8301
3486,-336.6057
43707,-336.4988
26271,-336.2857
45063,-335.9937
204,-335.9307
32037,-335.9113
26215,-335.7788
28331,-335.4698
40788,-335.4269
122888,-335.3492
27521,-335.2682
35247,-335.2534
24813,-335.1694
23762,-334.9959
1123,-334.5002
30201,-334.2035
46882,-334.2014
20007,-334.1519
46978,-333.6658
30691,-333.6343
122098,-333.4883
40005,-333.3758
47802,-333.3297
121772,-333.1882
6557,-333.0596
43648,-332.8693
4408,-332.7135
37633,-332.5398
42677,-332.5265
14397,-332.4365
121777,-332.3739
2856,-332.3397
49132,-332.1089
36489,-331.8654
51078,-331.8626
25360,-331.6348
44241,-331.6017
26981,-331.2846
32036,-331.1802
23808,-331.039
37980,-330.8347
5406,-330.7694
37970,-330.7256
45516,-330.6623
2167,-330.5813
1140,-330.5641
24697,-330.5123
18000,-330.2886
44118,-330.2779
10704,-329.15
122809,-329.0164
43699,-329.0126
10719,-328.5408
36579,-328.5299
28284,-328.4315
23164,-328.383
799,-328.3777
23808,-328.3706
251,-328.0603
28641,-327.8865
28160,-327.8531
30392,-327.8496
22365,-327.5969
23404,-327.145
34111,-327.1197
13991,-327.0685
22905,-327.0222
48772,-326.9311
44242,-326.8155
4062,-326.6756
43702,-326.617
23565,-326.5526
43682,-326.3668
45458,-326.3217
4789,-326.2111
50368,-326.1254
122887,-326.116
24708,-326.0752
86,-325.9284
29429,-325.6368
45408,-325.538
379,-325.5198
30680,-325.4863
31479,-325.441
5675,-325.269
14587,-325.0241
10222,-325.0119
8425,-324.9552
38462,-324.5981
30758,-324.5893
36124,-324.2346
29451,-324.1686
43067,-324.1444
30697,-323.9879
26618,-323.9569
25515,-323.3825
31106,-323.3273
45579,-323.2994
37962,-323.2819
70652,-323.247
23565,-323.2192
46060,-323.0937
29741,-323.0533
121189,-323.0404
46918,-322.8148
26037,-322.8001
39807,-322.6848
50256,-322.6794
11914,-322.6453
22957,-322.1968
23512,-322.1815
4580,-321.998
4428,-321.918
48761,-321.6841
14188,-321.4942
54,-321.4327
1138,-321.3167
30689,-321.2117
26979,-321.0604
33558,-320.8765
14096,-320.7674
12215,-320.7185
5451,-320.5588
46102,-320.5203
41934,-320.4037
10092,-320.4005
13981,-320.3508
5741,-320.2932
34381,-320.2765
42855,-320.2239
41457,-320.2074
37588,-320.0608
137230,-320.0581
5155,-319.9633
3236,-319.8719
17604,-319.6543
33199,-319.6452
36448,-319.5791
44245,-319.3616
30694,-319.2908
28948,-319.2877
49674,-319.2869
41453,-319.1637
24653,-318.9967
42840,-318.9626
10675,-318.9563
30549,-318.88
767,-318.8553
22736,-318.7443
11328,-318.7349
28635,-318.4929
46634,-318.4038
25350,-318.2399
38557,-318.2344
49227,-318.0449
45901,-318.0289
122074,-317.9948
28469,-317.8416
23983,-317.7953
28889,-317.4007
46573,-317.2999
42857,-317.2695
170174,-317.1823
13320,-317.1686
74249,-317.1415
43404,-317.1171
45432,-317.1047
120207,-316.9023
48852,-316.8352
46104,-316.7995
46354,-316.7356
169357,-316.7233
43715,-316.7111
4323,-316.6705
151233,-316.6016
14731,-316.52
23983,-316.3696
24544,-316.2497
44490,-316.2373
49245,-316.1462
1899,-316.1364
35910,-315.992
29051,-315.8731
17466,-315.7813
24434,-315.6913
9473,-315.6672
15882,-315.5184
122646,-315.3563
23326,-315.2334
43688,-315.0385
38487,-314.8944
26540,-314.8552
24769,-314.8174
46345,-314.7561
45396,-314.5258
44405,-314.4485
48560,-314.3764
7753,-314.2393
122096,-314.1971
10551,-314.0801
122899,-314.0495
20828,-313.9429
32035,-313.6998
27157,-313.5724
30361,-313.5299
107723,-313.4928
55,-313.4711
20624,-313.445
43729,-313.2828
35151,-313.2804
29860,-313.1842
44540,-313.0661
38347,-313.0481
41501,-312.9069
37982,-312.8909
23963,-312.8289
23132,-312.7385
637,-312.6833
29826,-312.6685
46241,-312.5905
197,-312.5438
39821,-312.1273
3872,-312.1198
260,-312.0121
3639,-311.7574
32976,-311.5139
33739,-311.2836
51288,-311.2208
37154,-311.1964
36577,-311.1901
34634,-311.065
796,-310.9966
121650,-310.8053
49167,-310.7574
41941,-310.7366
122072,-310.7291
144995,-310.727
34354,-310.7264
23771,-310.5132
44410,-310.429
17972,-310.408
27753,-310.3857
38497,-310.225
16535,-310.2047
46580,-310.2017
12603,-310.169
44556,-310.0718
23749,-310.0079
122854,-309.8657
24955,-309.8657
51789,-309.8623
45987,-309.6584
30985,-309.6055
20709,-309.571
43920,-309.4928
22344,-309.4411
22813,-309.3267
118915,-309.2799
33854,-309.2339
162501,-309.1898
23164,-309.1295
2919,-309.0811
5954,-309.0494
5565,-309.0466
31217,-309.0245
5168,-309.0094
21429,-308.9447
22758,-308.9032
134935,-308.9005
23163,-308.7773
44234,-308.5722
15140,-308.5304
39539,-308.4591
23564,-308.4418
5909,-308.4402
41636,-308.2262
132732,-308.2141
23120,-308.0937
39475,-308.0228
45227,-307.9029
4558,-307.6399
1040,-307.4701
1040,-307.4701
4169,-307.4133
20625,-307.4088
121595,-307.2743
38527,-307.2593
1896,-307.2418
30813,-307.2246
8422,-307.2159
17000,-307.2121
23482,-307.0832
98826,-307.0796
29323,-307.0784
27737,-306.974
27957,-306.9544
23908,-306.8772
43714,-306.837
3294,-306.7905
30683,-306.7768
22366,-306.7442
44574,-306.6591
33239,-306.6371
20021,-306.4219
5156,-306.3907
3803,-306.3316
23908,-306.2558
23709,-306.064
35713,-306.0034
43962,-305.9582
38504,-305.9075
22192,-305.8622
46478,-305.6349
43406,-305.6103
37470,-305.5605
29743,-305.5212
42909,-305.4599
118943,-305.4228
39715,-305.347
23182,-305.0688
14155,-305.0669
25613,-305.0352
47242,-304.9734
1501,-304.9479
31429,-304.8816
49205,-304.8421
43661,-304.8306
44238,-304.6978
47032,-304.6504
38515,-304.6423
41408,-304.5311
46802,-304.5155
45591,-304.4998
26147,-304.434
30347,-304.4012
7413,-304.3561
4429,-304.3512
22750,-304.3412
134556,-304.3344
30613,-304.2715
23281,-304.2696
22926,-304.0072
47791,-303.956
38343,-303.7846
950,-303.7845
28943,-303.7607
27159,-303.7578
39817,-303.7541
29321,-303.7106
5682,-303.6876
45170,-303.6838
23745,-303.6803
23132,-303.662
30991,-303.5438
23249,-303.5412
37480,-303.4323
15146,-303.3377
36807,-303.3087
162477,-303.239
35982,-303.0292
23163,-302.8951
31379,-302.6136
3556,-302.4177
5714,-302.3776
45593,-302.3439
42711,-302.33
31198,-302.3116
7949,-302.2584
27393,-302.1436
34987,-302.0334
29923,-302.0285
44277,-301.9803
30763,-301.9234
3301,-301.8565
40455,-301.7595
43679,-301.7535
52,-301.6941
39279,-301.5753
44506,-301.55
28639,-301.5017
31426,-301.4331
44236,-301.3678
27595,-301.301
42938,-301.2778
137755,-301.223
8200,-300.971
145889,-300.872
43640,-300.8504
366,-300.7897
25201,-300.7609
42989,-300.7497
24955,-300.6703
30976,-300.6669
35542,-300.5872
3601,-300.5477
35921,-300.5137
35538,-300.4872
31232,-300.463
26703,-300.3611
39061,-300.3071
42148,-300.3041
42869,-300.2691
23600,-300.1747
53864,-300.1493
43412,-300.1422
30688,-300.0055
12568,-300.0046
27892,-299.9585
122112,-299.9569
63267,-299.9189
34467,-299.9061
27523,-299.8918
37954,-299.8594
31021,-299.859
4952,-299.8478
37107,-299.8435
46675,-299.7589
37988,-299.7457
3845,-299.6952
32939,-299.6642
144892,-299.65
45167,-299.5913
40827,-299.3679
46475,-299.3323
23332,-299.2977
3242,-299.2924
2953,-299.2891
4324,-299.1641
26291,-299.1093
38493,-299.0765
17954,-299.0747
160407,-299.0571
121987,-299.0544
2409,-298.9582
33065,-298.9263
12040,-298.9089
20726,-298.8972
10347,-298.7191
41215,-298.6934
6045,-298.669
38109,-298.5801
118955,-298.5211
18165,-298.4579
30690,-298.4463
44246,-298.4225
22616,-298.3722
23106,-298.2845
151245,-298.2808
47463,-298.2583
36956,-298.2341
30686,-298.2173
44500,-298.168
35709,-298.1279
41192,-298.1143
15390,-298.0943
23182,-298.0603
26725,-297.985
46077,-297.9681
27796,-297.8682
10201,-297.8602
31456,-297.8125
8485,-297.7704
983,-297.7356
16033,-297.7195
46657,-297.6896
133067,-297.6824
76883,-297.6756
47413,-297.6558
45161,-297.6536
48038,-297.6372
49326,-297.629
161534,-297.538
47378,-297.4292
40640,-297.4287
98,-297.4237
29838,-297.3515
22029,-297.325
4912,-297.3129
40536,-297.3083
45426,-297.2036
33190,-297.0898
40620,-296.7474
378,-296.7248
901,-296.6792
30877,-296.6679
21240,-296.5822
16630,-296.5617
2137,-296.5222
178,-296.5122
40784,-296.4715
42713,-296.3767
122624,-296.3441
49620,-296.2893
35557,-296.286
5568,-296.1836
46703,-296.1294
39766,-296.1182
23123,-296.0631
23123,-295.9501
22597,-295.9462
4556,-295.9269
43513,-295.8715
142426,-295.7471
23302,-295.7363
35679,-295.664
56,-295.5612
41575,-295.4797
7944,-295.4115
40832,-295.343
49203,-295.3265
26115,-295.2972
15230,-295.2219
17353,-295.2098
121199,-295.0023
35894,-294.9648
45683,-294.9572
27527,-294.9423
23332,-294.887
24742,-294.8611
118150,-294.7949
26778,-294.7715
45043,-294.6478
23780,-294.6441
10255,-294.6267
49209,-294.5732
5573,-294.5531
45262,-294.533
7592,-294.4525
4048,-294.431
23443,-294.369
40604,-294.3448
89673,-294.2899
24088,-294.2266
613,-294.189
1931,-294.1548
39334,-294.0899
36797,-294.0851
49241,-294.0282
46632,-294.0008
31255,-293.7684
34555,-293.7462
23088,-293.716
32046,-293.7071
29815,-293.7055
48850,-293.6343
30682,-293.6198
27944,-293.5518
15873,-293.5029
38555,-293.5013
42696,-293.4893
29020,-293.4226
41772,-293.3421
27854,-293.2519
151058,-293.2056
35279,-293.1333
35868,-293.0398
41238,-292.9804
109813,-292.9659
14258,-292.74
23070,-292.726
25106,-292.7249
42743,-292.7246
142526,-292.6978
34728,-292.6544
35403,-292.5773
46018,-292.5717
27158,-292.5645
41326,-292.5314
34826,-292.4305
24651,-292.4116
31227,-292.397
37958,-292.3866
26536,-292.3814
4698,-292.3627
23748,-292.3441
15587,-292.344
35730,-292.3426
140752,-292.298
32615,-292.2639
2965,-292.1263
1275,-292.1202
132479,-292.0876
77469,-292.0699
5780,-292.0564
38475,-292.039
23604,-292.0275
38452,-291.9487
30223,-291.9028
3965,-291.8999
31430,-291.8952
43651,-291.8537
22983,-291.7789
156749,-291.7259
25848,-291.7201
36491,-291.6932
17624,-291.5635
139917,-291.5181
16533,-291.4765
34534,-291.431
122967,-291.378
49249,-291.3323
3593,-291.32
23564,-291.2569
44639,-291.2166
42506,-291.1624
2376,-291.1226
34222,-291.115
41679,-291.096
3139,-290.9872
20485,-290.9759
23070,-290.9413
38107,-290.9119
41385,-290.8944
22218,-290.89
151258,-290.8832
134874,-290.8129
20402,-290.8076
24275,-290.7821
25215,-290.7751
140817,-290.729
8165,-290.6604
49647,-290.66
5937,-290.652
22135,-290.6166
144994,-290.6012
4749,-290.5586
152991,-290.5204
40618,-290.4619
43895,-290.4043
24409,-290.3846
32941,-290.3499
2749,-290.338
30933,-290.337
27401,-290.33
17032,-290.0766
47935,-289.9919
31597,-289.9334
7937,-289.8912
47322,-289.7416
16676,-289.6566
10722,-289.6475
134279,-289.6234
1992,-289.5171
31410,-289.4967
151221,-289.4866
21020,-289.4629
41531,-289.39
89296,-289.3832
23771,-289.3753
43944,-289.3439
28072,-289.282
43516,-289.2185
4557,-289.2119
16704,-289.2106
28033,-289.1929
55767,-289.1906
134837,-289.1689
35699,-289.1626
31230,-289.1134
10394,-289.0972
45603,-289.0721
38088,-289.0552
42648,-289.041
47250,-289.0275
120961,-289.0138
39706,-288.997
48531,-288.7911
37976,-288.6977
44599,-288.6796
43190,-288.675
41711,-288.6038
636,-288.4514
43071,-288.3776
45899,-288.3335
38821,-288.3004
41600,-288.2951
28945,-288.2715
39487,-288.264
163276,-288.2412
42806,-288.2039
79634,-288.2004
43960,-288.1243
68638,-288.1192
133989,-288.0993
24558,-288.0912
137245,-288.0723
1356,-288.059
41662,-288.0127
5672,-288.0019
41246,-287.9932
16998,-287.9462
23094,-287.9223
46950,-287.9206
23849,-287.9038
42699,-287.896
28665,-287.7607
80359,-287.7559
31304,-287.7371
48669,-287.6174
43777,-287.5963
15353,-287.5962
25437,-287.4931
144954,-287.4798
48800,-287.4504
33999,-287.4322
6011,-287.411
30975,-287.3859
8555,-287.3529
17238,-287.3466
33021,-287.2364
133962,-287.2072
10574,-287.1045
5751,-286.9586
24025,-286.9555
25207,-286.8676
156775,-286.8314
22915,-286.8269
37952,-286.7925
23872,-286.7019
160502,-286.6336
5841,-286.6302
48773,-286.5859
48848,-286.5491
27454,-286.5059
25341,-286.4646
139950,-286.4643
1952,-286.4355
5405,-286.3127
169690,-286.2795
24655,-286.1806
25854,-286.1494
35906,-286.103
48103,-286.0112
23872,-285.9757
2006,-285.9698
7863,-285.9007
41841,-285.8906
133,-285.8251
140642,-285.7985
43705,-285.7421
33959,-285.6713
44610,-285.6643
41922,-285.6481
15742,-285.6356
29739,-285.5178
38152,-285.5118
27397,-285.498
43822,-285.37
40038,-285.2834
14250,-285.2523
27906,-285.2444
33369,-285.2064
20612,-285.0792
30928,-285.053
28182,-285.0214
79706,-284.9805
8928,-284.9646
17473,-284.9634
30685,-284.9628
17532,-284.9003
32943,-284.8815
22023,-284.8422
45398,-284.8386
41606,-284.8343
41433,-284.7742
144289,-284.7485
163232,-284.7038
36607,-284.6345
52375,-284.6116
17541,-284.6021
25227,-284.5955
126577,-284.5949
5084,-284.4732
46005,-284.421
34325,-284.3698
38413,-284.3456
38458,-284.2504
151024,-284.2436
41205,-284.2206
3721,-284.1856
23984,-284.1541
25142,-284.0946
145959,-283.9019
133999,-283.8794
158380,-283.849
39310,-283.7576
43883,-283.7226
26700,-283.6628
8692,-283.6538
39495,-283.617
39758,-283.5855
151457,-283.5773
13215,-283.5648
38759,-283.4539
31570,-283.4442
169379,-283.417
22697,-283.2468
16936,-283.2373
43659,-283.0508
49171,-283.0317
24773,-282.9359
9420,-282.877
43773,-282.7835
27200,-282.774
169327,-282.7585
167559,-282.7474
22461,-282.7385
89338,-282.7344
4552,-282.7326
125386,-282.7309
36544,-282.7118
42745,-282.7108
22919,-282.6938
5713,-282.6212
39811,-282.612
156748,-282.5909
4430,-282.5701
169630,-282.5458
5494,-282.5085
29483,-282.4505
3609,-282.4338
2750,-282.4129
145984,-282.3894
8075,-282.3636
49093,-282.3216
18269,-282.3158
25358,-282.2969
40093,-282.2805
44432,-282.2244
17582,-282.1656
36809,-282.091
42434,-282.0692
134580,-282.0327
43704,-282.0227
44561,-282.0179
45639,-282.0064
134163,-281.9638
38491,-281.9438
36432,-281.8655
31702,-281.8651
122648,-281.8392
47731,-281.7947
14747,-281.747
79709,-281.7375
4554,-281.6962
26744,-281.6651
26390,-281.633
30498,-281.5698
8423,-281.5192
47569,-281.4996
24843,-281.4094
11947,-281.3658
17008,-281.3233
26803,-281.3017
133065,-281.2971
20360,-281.2695
123178,-281.2534
169393,-281.2177
42895,-281.0549
30964,-281.0006
24482,-280.9794
5252,-280.9426
29832,-280.9125
24363,-280.8365
43650,-280.7991
3770,-280.7952
30946,-280.7658
46023,-280.7502
26890,-280.6072
26774,-280.6057
37519,-280.5779
103852,-280.5475
29848,-280.5103
35685,-280.477
28689,-280.4739
2835,-280.3896
169325,-280.3717
45923,-280.2799
21452,-280.227
1146,-280.2032
4298,-280.1716
12455,-280.1418
34049,-280.1254
42803,-280.1238
31190,-280.1122
23656,-280.0373
28768,-279.9958
169689,-279.9794
45416,-279.9393
42697,-279.9017
35257,-279.8044
29199,-279.7998
28146,-279.792
34117,-279.7917
142181,-279.7214
36452,-279.6941
151367,-279.6343
13567,-279.4892
49165,-279.472
7591,-279.4221
1284,-279.3834
169610,-279.29
37012,-279.2842
27935,-279.2609
39530,-279.2605
35406,-279.2231
28027,-279.2033
16987,-279.1233
24558,-279.0939
130208,-279.079
29834,-279.0378
3007,-279.0315
21863,-279.0009
41157,-278.9906
26704,-278.987
144212,-278.9863
43940,-278.9827
47062,-278.9532
121647,-278.9359
77816,-278.8692
37964,-278.8612
48202,-278.8401
17403,-278.7803
39278,-278.7518
38742,-278.7508
88085,-278.6974
6363,-278.6922
48665,-278.6767
45266,-278.6517
28718,-278.6007
37421,-278.5616
25668,-278.5401
41618,-278.5301
29226,-278.5006
25574,-278.4965
43416,-278.4779
38142,-278.3998
38116,-278.3981
128818,-278.3361
40912,-278.3321
67209,-278.3183
26424,-278.2376
49387,-278.2228
47258,-278.1424
44673,-278.0926
22863,-278.0915
35478,-278.0843
34370,-278.0762
22602,-278.0322
27232,-278.0014
169425,-277.9829
43001,-277.9287
40684,-277.838
24299,-277.8238
41049,-277.823
144945,-277.806
39489,-277.8022
48671,-277.6548
36377,-277.6512
46981,-277.6118
40576,-277.5959
130944,-277.5709
18230,-277.5704
28944,-277.5334
37246,-277.4925
34017,-277.4848
44659,-277.4829
10631,-277.4806
42680,-277.4755
15884,-277.4677
33153,-277.4475
48825,-277.4446
39630,-277.4243
13562,-277.3936
11964,-277.3843
43881,-277.2966
17236,-277.2954
5066,-277.2922
45501,-277.2877
48568,-277.2366
36646,-277.2357
25924,-277.225
44625,-277.1884
27937,-277.1277
836,-277.0772
11329,-276.9675
126167,-276.9567
46341,-276.9246
45233,-276.9239
46258,-276.8091
38739,-276.7667
35494,-276.6997
45418,-276.6967
146040,-276.6908
17535,-276.6885
55334,-276.6494
49163,-276.5858
27692,-276.5651
23924,-276.5097
48798,-276.4799
1335,-276.4644
42517,-276.3848
27794,-276.3539
22165,-276.2987
3673,-276.2801
31982,-276.2783
48543,-276.2227
32040,-276.2129
17974,-276.2019
37685,-276.177
3591,-276.1405
77380,-276.0538
36417,-275.9817
34567,-275.8443
23975,-275.8428
34802,-275.8368
43951,-275.8265
23340,-275.8108
37933,-275.8025
46578,-275.7926
25831,-275.7635
34320,-275.7608
45851,-275.745
20196,-275.7235
17790,-275.6722
41588,-275.6316
132070,-275.6113
46088,-275.6009
2175,-275.4908
22598,-275.4552
28084,-275.4104
23145,-275.4049
3611,-275.3615
20017,-275.3528
31927,-275.3189
45745,-275.2341
39823,-275.2196
80796,-275.2039
169324,-275.193
4515,-275.1906
21656,-275.1351
45983,-275.0629
3716,-275.0625
16637,-275.0569
27440,-275.038
23784,-275.0265
42579,-274.9946
46339,-274.9589
16852,-274.8921
43666,-274.8882
16656,-274.8574
132753,-274.7606
47806,-274.7287
137237,-274.7221
133088,-274.6949
8021,-274.6904
29354,-274.6563
1287,-274.6449
48937,-274.5825
31428,-274.5447
128806,-274.5357
24539,-274.5337
28094,-274.5295
37687,-274.4714
46090,-274.4365
45507,-274.416
34730,-274.4031
23967,-274.3913
1130,-274.3859
156650,-274.3612
41990,-274.3577
45688,-274.3491
35300,-274.3472
2643,-274.3371
133094,-274.3346
13390,-274.3145
43824,-274.3031
13806,-274.2697
27189,-274.2551
2867,-274.2337
13187,-274.1908
46745,-274.1562
42562,-274.1208
156597,-274.1197
38753,-273.9114
86255,-273.9034
34587,-273.8518
18238,-273.8467
3375,-273.83
44959,-273.8214
34615,-273.7878
23327,-273.7823
105493,-273.6956
31115,-273.6938
4423,-273.6277
2401,-273.6086
29573,-273.6032
41690,-273.5869
41430,-273.5257
20905,-273.501
36815,-273.4258
40447,-273.4256
33805,-273.4083
37956,-273.4042
41915,-273.3822
5939,-273.3561
36211,-273.3327
44553,-273.215
3589,-273.2138
21529,-273.1326
49389,-273.1081
46495,-273.0181
14964,-272.9925
24744,-272.9797
25137,-272.977
122766,-272.9492
25007,-272.9333
47256,-272.928
3706,-272.9147
15581,-272.9121
