4314,O=C(Nc1cc(C(=O)Nc2ccc(S(=O)(=O)[O-])cc2S(=O)(=O)[O-])cc(C(=O)Nc2ccc(S(=O)(=O)[O-])cc2S(=O)(=O)[O-])c1)Nc1cc(C(=O)Nc2ccc(S(=O)(=O)[O-])cc2S(=O)(=O)[O-])cc(C(=O)Nc2ccc(S(=O)(=O)[O-])cc2S(=O)(=O)[O-])c1.[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+],-754.3015
4310,O=C(Nc1cccc(C(=O)Nc2ccc(S(=O)(=O)[O-])c3cc(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c23)c1)Nc1cccc(C(=O)Nc2ccc(S(=O)(=O)[O-])c3cc(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c23)c1.[Na+].[Na+].[Na+].[Na+].[Na+].[Na+],-747.8301
74958,C[N+]1=CNC[C@H]1[C+]([O-])[O-],-704.7846
4346,Cc1ccc(N(CC(=O)[O-])CC(=O)[O-])c(OCCOc2cc(C(O)c3cc4c(cc3[N+](=O)[O-])OCO4)ccc2N(CC(=O)[O-])CC(=O)[O-])c1,-692.4589
108771,CC([O-])=C(C=O)[N+]#N,-660.346
4313,O=C(Nc1ccc(C(=O)Nc2ccc(C(=O)Nc3ccc(S(=O)(=O)O)c4cc(S(=O)(=O)O)cc(S(=O)(=O)O)c34)cc2)cc1)Nc1ccc(C(=O)Nc2ccc(C(=O)Nc3ccc(S(=O)(=O)O)c4cc(S(=O)(=O)O)cc(S(=O)(=O)O)c34)cc2)cc1,-648.2899
3877,CCC(C)C(N)C(=O)NC(CC(N)=O)C(=O)NC(CC(C)C)C(=O)NC(CCCCN)C(=O)NC(C)C(=O)NC(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)NC(CC(C)C)C(=O)NC(C)C(=O)NC(CCCN)C(=O)NC(C)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(N)=O,-631.6828
839,CCCCCCCCCCCC(O)CC(=O)NC1C(OP(=O)(O)O)OC(COC2OC(CO)C(OP(=O)(O)O)C(OC(=O)CC(O)CCCCCCCCCCC)C2NC(=O)CC(O)CCCCCCCCCCC)C(O)C1OC(=O)CC(O)CCCCCCCCCCC,-600.7317
45563,C[n+]1cccc(NC(=O)c2ccc(NC(=O)c3ccc(Nc4c5ccccc5[n+](C)c5ccc(N)cc45)cc3)cc2)c1.[Cl-].[Cl-],-587.1841
45600,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.O=S1(=O)N=C([O-])c2ccccc21,-582.5233
35222,N/C(CSSC/C(N)=[NH+]\CC1CCCCCCC1)=[NH+]\CC1CCCCCCC1.[Cl-].[Cl-],-582.1739
4501,Nc1ncnc2c1ncn2C1OC(COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])OP(=O)(O)OCC2OC(n3cnc4c(N)ncnc43)C(O)C2O)C(O)C1O,-580.6858
22864,O=P([O-])([O-])[O-].O=P([O-])([O-])[O-].[Ca+2].[Ca+2].[Ca+2],-566.5654
